,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
14618,2003,745142.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14619,2004,745737.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14620,2005,746156.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14621,2006,746335.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14622,2007,746477.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14623,2008,746815.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14624,2009,747718.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14625,2010,749430.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14626,2011,752029.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14627,2012,755388.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14628,2013,759281.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14629,2014,763371.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14630,2015,767433.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14631,2016,771363.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14632,2017,775218.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14633,2018,779007.0,SP.POP.TOTL,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
14634,1990,7037915.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14635,1991,7178611.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14636,1992,7319491.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14637,1993,7460684.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14638,1994,7602318.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14639,1995,7744509.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14640,1996,7887312.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14641,1997,8030721.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14642,1998,8174680.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14643,1999,8319070.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14644,2000,8463802.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14645,2001,8608810.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14646,2002,8754148.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14647,2003,8900108.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14648,2004,9047082.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14649,2005,9195289.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14650,2006,9344784.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14651,2007,9495336.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14652,2008,9646570.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14653,2009,9798046.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14654,2010,9949318.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14655,2011,10100320.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14656,2012,10250922.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14657,2013,10400672.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14658,2014,10549007.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14659,2015,10695540.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14660,2016,10839976.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14661,2017,10982367.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14662,2018,11123183.0,SP.POP.TOTL,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
14663,1990,4955302.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14664,1991,5098594.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14665,1992,5244677.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14666,1993,5394416.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14667,1994,5548969.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14668,1995,5709010.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14669,1996,5874814.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14670,1997,6045704.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14671,1998,6220405.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14672,1999,6397140.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14673,2000,6574510.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14674,2001,6751912.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14675,2002,6929267.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14676,2003,7106323.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14677,2004,7282953.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14678,2005,7458982.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14679,2006,7634295.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14680,2007,7808520.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14681,2008,7980955.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14682,2009,8150780.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14683,2010,8317467.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14684,2011,8480670.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14685,2012,8640692.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14686,2013,8798524.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14687,2014,8955579.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14688,2015,9112904.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14689,2016,9270794.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14690,2017,9429016.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14691,2018,9587523.0,SP.POP.TOTL,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
14692,1990,5704500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14693,1991,5752000.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14694,1992,5800500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14695,1993,5901000.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14696,1994,6035400.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14697,1995,6156100.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14698,1996,6435500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14699,1997,6489300.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14700,1998,6543700.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14701,1999,6606500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14702,2000,6665000.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14703,2001,6714300.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14704,2002,6744100.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14705,2003,6730800.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14706,2004,6783500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14707,2005,6813200.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14708,2006,6857100.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14709,2007,6916300.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14710,2008,6957800.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14711,2009,6972800.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14712,2010,7024200.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14713,2011,7071600.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14714,2012,7150100.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14715,2013,7178900.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14716,2014,7229500.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14717,2015,7291300.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14718,2016,7336600.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14719,2017,7391700.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14720,2018,7451000.0,SP.POP.TOTL,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
14721,1990,10373988.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14722,1991,10373400.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14723,1992,10369341.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14724,1993,10357523.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14725,1994,10343355.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14726,1995,10328965.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14727,1996,10311238.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14728,1997,10290486.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14729,1998,10266570.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14730,1999,10237530.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14731,2000,10210971.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14732,2001,10187576.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14733,2002,10158608.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14734,2003,10129552.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14735,2004,10107146.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14736,2005,10087065.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14737,2006,10071370.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14738,2007,10055780.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14739,2008,10038188.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14740,2009,10022650.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14741,2010,10000023.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14742,2011,9971727.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14743,2012,9920362.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14744,2013,9893082.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14745,2014,9866468.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14746,2015,9843028.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14747,2016,9814023.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14748,2017,9787966.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14749,2018,9775564.0,SP.POP.TOTL,HUN,Hungary,Europe & Central Asia,High income,Not classified
14750,1990,254826.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14751,1991,257797.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14752,1992,261057.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14753,1993,263725.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14754,1994,266021.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14755,1995,267468.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14756,1996,268916.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14757,1997,271128.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14758,1998,274047.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14759,1999,277381.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14760,2000,281205.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14761,2001,284968.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14762,2002,287523.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14763,2003,289521.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14764,2004,292074.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14765,2005,296734.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14766,2006,303782.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14767,2007,311566.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14768,2008,317414.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14769,2009,318499.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14770,2010,318041.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14771,2011,319014.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14772,2012,320716.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14773,2013,323764.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14774,2014,327386.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14775,2015,330815.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14776,2016,335439.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14777,2017,343400.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14778,2018,352721.0,SP.POP.TOTL,ISL,Iceland,Europe & Central Asia,High income,Not classified
14779,1990,873277799.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14780,1991,891273202.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14781,1992,909307018.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14782,1993,927403866.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14783,1994,945601828.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14784,1995,963922586.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14785,1996,982365248.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14786,1997,1000900028.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14787,1998,1019483586.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14788,1999,1038058154.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14789,2000,1056575548.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14790,2001,1075000094.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14791,2002,1093317187.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14792,2003,1111523146.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14793,2004,1129623466.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14794,2005,1147609924.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14795,2006,1165486291.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14796,2007,1183209471.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14797,2008,1200669762.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14798,2009,1217726217.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14799,2010,1234281163.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14800,2011,1250287939.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14801,2012,1265780243.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14802,2013,1280842119.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14803,2014,1295600768.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14804,2015,1310152392.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14805,2016,1324517250.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14806,2017,1338676779.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14807,2018,1352642283.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
14808,1990,181413398.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14809,1991,184591897.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14810,1992,187739786.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14811,1993,190851184.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14812,1994,193917458.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14813,1995,196934257.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14814,1996,199901231.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14815,1997,202826444.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14816,1998,205724597.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14817,1999,208615171.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14818,2000,211513822.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14819,2001,214427419.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14820,2002,217357790.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14821,2003,220309473.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14822,2004,223285666.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14823,2005,226289468.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14824,2006,229318262.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14825,2007,232374239.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14826,2008,235469755.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14827,2009,238620554.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14828,2010,241834226.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14829,2011,245115988.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14830,2012,248451714.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14831,2013,251805314.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14832,2014,255128076.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14833,2015,258383257.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14834,2016,261556386.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14835,2017,264650969.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14836,2018,267670549.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
14837,1990,56366212.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
14838,1991,57679025.0,SP.POP.TOTL,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
